Q1,T1,Tsp
16.706520399999764,32.8746,32.0
16.61206359999976,32.8746,32.0
16.556089199999764,32.8746,32.0
16.457434319999766,32.8746,32.0
16.423149999999765,32.8746,32.0
16.35877943999976,32.8746,32.0
16.26362295999977,32.8746,32.0
16.199252399999764,32.8746,32.0
16.134182159999767,32.8746,32.0
16.068412239999763,32.8746,32.0
16.004741359999766,32.8746,32.0
17.8983339199998,32.552299999999995,32.0
17.8497315199998,32.552299999999995,32.0
17.809082239999803,32.552299999999995,32.0
17.7476664799998,32.552299999999995,32.0
17.687576239999807,32.552299999999995,32.0
17.647368799999803,32.552299999999995,32.0
17.627485999999806,32.552299999999995,32.0
17.587278559999802,32.552299999999995,32.0
17.505979999999806,32.552299999999995,32.0
17.465772559999802,32.552299999999995,32.0
17.425565119999803,32.552299999999995,32.0
17.385357679999803,32.552299999999995,32.0
17.308919359999802,32.552299999999995,32.0
17.268270079999805,32.552299999999995,32.0
17.228504479999803,32.552299999999995,32.0
17.188297039999803,32.552299999999995,32.0
17.147205919999806,32.552299999999995,32.0
19.047517919999795,32.23,32.0
17.073510479999804,32.552299999999995,32.0
18.987438479999796,32.23,32.0
17.013431039999805,32.552299999999995,32.0
18.930487039999797,32.23,32.0
18.913927039999795,32.23,32.0
18.896999039999795,32.23,32.0
16.922549759999807,32.552299999999995,32.0
16.86201767999981,32.552299999999995,32.0
18.779073679999797,32.23,32.0
18.7595696799998,32.23,32.0
16.78556223999981,32.552299999999995,32.0
18.7108982399998,32.23,32.0
18.6851382399998,32.23,32.0
18.6682102399998,32.23,32.0
18.651650239999803,32.23,32.0
18.634906239999804,32.23,32.0
18.617978239999804,32.23,32.0
18.601418239999802,32.23,32.0
18.575658239999804,32.23,32.0
18.558914239999805,32.23,32.0
18.542354239999806,32.23,32.0
18.525426239999806,32.23,32.0
18.508866239999808,32.23,32.0
18.491938239999808,32.23,32.0
18.45679423999981,32.23,32.0
18.440234239999807,32.23,32.0
18.431954239999808,32.23,32.0
18.40674623999981,32.23,32.0
18.38981823999981,32.23,32.0
18.373442239999807,32.23,32.0
18.35835423999981,32.23,32.0
18.341610239999806,32.23,32.0
18.324866239999807,32.23,32.0
18.291746239999807,32.23,32.0
18.274818239999806,32.23,32.0
18.258074239999807,32.23,32.0
18.249610239999807,32.23,32.0
18.232866239999808,32.23,32.0
18.207474239999808,32.23,32.0
18.19017823999981,32.23,32.0
18.173434239999807,32.23,32.0
18.15613823999981,32.23,32.0
18.13921023999981,32.23,32.0
18.12246623999981,32.23,32.0
18.10572223999981,32.23,32.0
18.07223423999981,32.23,32.0
18.06358623999981,32.23,32.0
18.04665823999981,32.23,32.0
18.030098239999813,32.23,32.0
18.004890239999813,32.23,32.0
17.988146239999814,32.23,32.0
17.971402239999815,32.23,32.0
17.954474239999815,32.23,32.0
17.929082239999815,32.23,32.0
17.920618239999815,32.23,32.0
19.864534319999805,31.9077,32.0
17.905710319999816,32.23,32.0
17.897246319999816,32.23,32.0
17.869646319999816,32.23,32.0
19.810091919999806,31.9077,32.0
17.859363919999815,32.23,32.0
19.799809519999805,31.9077,32.0
17.849081519999814,32.23,32.0
17.836569519999813,32.23,32.0
17.807313519999816,32.23,32.0
17.790385519999816,32.23,32.0
19.73090495999981,31.9077,32.0
17.78036095999982,32.23,32.0
17.763616959999815,32.23,32.0
19.704210239999806,31.9077,32.0
17.753666239999816,32.23,32.0
17.736738239999816,32.23,32.0
17.703066239999817,32.23,32.0
17.68650623999982,32.23,32.0
19.62717335999981,31.9077,32.0
19.63056999999981,31.9077,32.0
17.67984199999982,32.23,32.0
17.66309799999982,32.23,32.0
17.62979399999982,32.23,32.0
19.57038727999981,31.9077,32.0
19.57725439999981,31.9077,32.0
17.635358399999816,32.23,32.0
17.610150399999817,32.23,32.0
17.593406399999818,32.23,32.0
19.53436887999981,31.9077,32.0
17.58382487999982,32.23,32.0
19.524565839999813,31.9077,32.0
19.533869679999814,31.9077,32.0
19.540589119999815,31.9077,32.0
17.590045119999825,32.23,32.0
19.53049071999982,31.9077,32.0
19.53728399999982,31.9077,32.0
19.544151119999817,31.9077,32.0
19.557589999999816,31.9077,32.0
19.568592159999817,31.9077,32.0
17.608112159999827,32.23,32.0
19.548779279999817,31.9077,32.0
19.555498719999818,31.9077,32.0
17.604954719999828,32.23,32.0
19.54554799999982,31.9077,32.0
19.55248895999982,31.9077,32.0
17.59366495999983,32.23,32.0
19.53433207999982,31.9077,32.0
19.54119919999982,31.9077,32.0
19.54784479999982,31.9077,32.0
17.597300799999825,32.23,32.0
19.537820239999817,31.9077,32.0
19.544613519999817,31.9077,32.0
19.551480639999816,31.9077,32.0
17.600936639999826,32.23,32.0
19.54145607999982,31.9077,32.0
17.574352079999827,32.23,32.0
17.565888079999826,32.23,32.0
19.50640751999982,31.9077,32.0
17.556231519999827,32.23,32.0
100.0,31.9077,48.0
100.0,32.23,48.0
100.0,32.23,48.0
100.0,32.23,48.0
100.0,32.23,48.0
100.0,32.23,48.0
100.0,32.552299999999995,48.0
100.0,32.552299999999995,48.0
100.0,32.552299999999995,48.0
100.0,32.552299999999995,48.0
100.0,32.8746,48.0
100.0,33.1969,48.0
100.0,33.1969,48.0
100.0,33.1969,48.0
100.0,33.5192,48.0
100.0,33.841499999999996,48.0
100.0,34.163799999999995,48.0
100.0,34.163799999999995,48.0
100.0,34.4861,48.0
100.0,34.4861,48.0
99.04617999999978,34.8084,48.0
100.0,34.8084,48.0
98.04926503999975,35.1307,48.0
97.02888663999974,35.452999999999996,48.0
97.97242103999979,35.452999999999996,48.0
96.92857919999977,35.775299999999994,48.0
96.30880415999974,36.0976,48.0
95.21803543999971,36.4199,48.0
94.13982823999976,36.7422,48.0
94.86032743999972,36.7422,48.0
94.12505823999973,37.064499999999995,48.0
92.95540863999982,37.386799999999994,48.0
92.1494912799998,37.7091,48.0
92.52819639999973,37.7091,48.0
91.67898007999975,38.0314,48.0
90.79469751999977,38.353699999999996,48.0
89.53968471999974,38.675999999999995,48.0
88.26120847999977,38.9983,48.0
88.91653223999975,38.9983,48.0
87.61459255999975,39.3206,48.0
86.28918943999973,39.6429,48.0
86.89758631999979,39.6429,48.0
85.54871975999978,39.965199999999996,48.0
84.17638975999976,40.287499999999994,48.0
84.74402975999982,40.287499999999994,48.0
81.90551599999975,40.9321,48.0
82.16561471999978,40.9321,48.0
80.72289439999977,41.2544,48.0
81.21397407999976,41.2544,48.0
79.75292895999979,41.576699999999995,48.0
78.70255375999977,41.898999999999994,48.0
77.18482015999973,42.2213,48.0
77.60088655999978,42.2213,48.0
77.82741159999978,42.2213,48.0
76.49163303999975,42.5436,48.0
74.75498247999977,42.865899999999996,48.0
73.34470631999977,43.188199999999995,48.0
73.72580087999978,43.188199999999995,48.0
72.2804584799998,43.51049999999999,48.0
72.60729407999978,43.51049999999999,48.0
70.98019999999977,43.8328,48.0
71.25356831999976,43.8328,48.0
69.59967703999976,44.1551,48.0
69.87958575999977,44.1551,48.0
68.20223103999979,44.477399999999996,48.0
68.45867631999977,44.477399999999996,48.0
65.06076591999977,45.122,48.0
65.37849711999976,45.122,48.0
65.58801551999976,45.122,48.0
63.84027047999976,45.4443,48.0
64.02428087999976,45.4443,48.0
62.25307239999978,45.7666,48.0
62.41923735999977,45.7666,48.0
60.763693519999784,46.088899999999995,48.0
60.90282159999978,46.088899999999995,48.0
59.08468623999979,46.411199999999994,48.0
59.2016219199998,46.411199999999994,48.0
59.280426399999804,46.411199999999994,48.0
57.43882759999977,46.7335,48.0
57.554332399999765,46.7335,48.0
57.64653359999976,46.7335,48.0
57.73974799999977,46.7335,48.0
55.944178879999775,47.0558,48.0
56.01291663999978,47.0558,48.0
54.124390959999786,47.378099999999996,48.0
54.17066031999978,47.378099999999996,48.0
54.224392479999786,47.378099999999996,48.0
52.31240335999979,47.700399999999995,48.0
52.334453919999795,47.700399999999995,48.0
52.35650447999979,47.700399999999995,48.0
52.37879471999979,47.700399999999995,48.0
52.40108495999979,47.700399999999995,48.0
52.42289583999979,47.700399999999995,48.0
50.4874432799998,48.02269999999999,48.0
50.4857362399998,48.02269999999999,48.0
50.4840655199998,48.02269999999999,48.0
50.480778559999806,48.02269999999999,48.0
48.521862559999775,48.345,48.0
48.49674655999978,48.345,48.0
48.48405055999978,48.345,48.0
48.44568655999978,48.345,48.0
48.419742559999776,48.345,48.0
48.39462655999978,48.345,48.0
48.36951055999978,48.345,48.0
46.38713111999979,48.6673,48.0
46.33855167999979,48.6673,48.0
46.28943839999979,48.6673,48.0
46.192279519999786,48.6673,48.0
46.143166239999786,48.6673,48.0
46.10686511999979,48.6673,48.0
46.06736095999979,48.6673,48.0
46.017713839999786,48.6673,48.0
45.96753287999979,48.6673,48.0
45.892261439999785,48.6673,48.0
45.84635119999979,48.6673,48.0
45.79777175999978,48.6673,48.0
45.749192319999786,48.6673,48.0
45.69901135999978,48.6673,48.0
43.652001119999795,48.989599999999996,48.0
43.5411659199998,48.989599999999996,48.0
43.4691230399998,48.989599999999996,48.0
45.37836639999979,48.6673,48.0
43.333731199999804,48.989599999999996,48.0
43.2593132799998,48.989599999999996,48.0
43.223687679999806,48.989599999999996,48.0
43.1136441599998,48.989599999999996,48.0
43.0416012799998,48.989599999999996,48.0
42.969558399999805,48.989599999999996,48.0
42.89751551999981,48.989599999999996,48.0
42.82151423999981,48.989599999999996,48.0
42.74947135999981,48.989599999999996,48.0
42.639427839999804,48.989599999999996,48.0
42.567384959999806,48.989599999999996,48.0
42.45734143999981,48.989599999999996,48.0
42.38134015999981,48.989599999999996,48.0
42.31008895999981,48.989599999999996,48.0
42.235671039999815,48.989599999999996,48.0
42.18975359999981,48.989599999999996,48.0
42.116919039999814,48.989599999999996,48.0
42.040126079999816,48.989599999999996,48.0
41.93087423999982,48.989599999999996,48.0
41.81766399999981,48.989599999999996,48.0
43.7028845599998,48.6673,48.0
41.70100007999981,48.989599999999996,48.0
41.64004071999981,48.989599999999996,48.0
41.53158055999981,48.989599999999996,48.0
41.45953767999981,48.989599999999996,48.0
43.3436905599998,48.6673,48.0
41.334680959999815,48.989599999999996,48.0
43.2182999999998,48.6673,48.0
43.144096239999804,48.6673,48.0
41.13746167999982,48.989599999999996,48.0
43.02268223999981,48.6673,48.0
42.97356895999981,48.6673,48.0
42.92445567999981,48.6673,48.0
42.87587623999981,48.6673,48.0
42.82622911999981,48.6673,48.0
42.77658199999981,48.6673,48.0
42.72800255999981,48.6673,48.0
42.67835543999981,48.6673,48.0
42.62764063999981,48.6673,48.0
42.53101559999981,48.6673,48.0
42.48190231999981,48.6673,48.0
42.43278903999981,48.6673,48.0
42.383141919999815,48.6673,48.0
42.34043471999981,48.6673,48.0
42.30039671999981,48.6673,48.0
42.25181727999981,48.6673,48.0
42.20270399999981,48.6673,48.0
42.129567919999815,48.6673,48.0
44.0255559199998,48.345,48.0
44.000991919999805,48.345,48.0
43.9916079199998,48.345,48.0
43.9515879199998,48.345,48.0
41.968140799999816,48.6673,48.0
43.87682479999981,48.345,48.0
43.851708799999805,48.345,48.0
43.809204799999804,48.345,48.0
43.78408879999981,48.345,48.0
43.734684799999805,48.345,48.0
43.70929279999981,48.345,48.0
43.68445279999981,48.345,48.0
43.65906079999981,48.345,48.0
43.63394479999981,48.345,48.0
43.60855279999981,48.345,48.0
43.55832079999981,48.345,48.0
43.533204799999815,48.345,48.0
43.50808879999982,48.345,48.0
43.482972799999814,48.345,48.0
43.45730479999982,48.345,48.0
43.431360799999815,48.345,48.0
43.40596879999982,48.345,48.0
43.38002479999982,48.345,48.0
43.35490879999982,48.345,48.0
43.31682079999982,48.345,48.0
